4301226205 35756 0 14000
4301226205 3199 0 2000
4301226218 10868 0 3000
4301226218 0 0 0
4301226231 0 0 0
4301226231 0 0 0
4301226244 0 0 0
4301226244 0 0 0
4301226257 0 0 0
4301226257 0 0 0
4301226270 0 0 0
4301226270 0 0 0
4301226283 0 0 0
4301226283 0 0 0
4301226296 0 0 0
4301226296 0 0 0
4301226309 0 0 0
4301226309 0 0 0
4301226322 0 0 0
4301226322 0 0 0
4301226335 0 0 0
4301226335 0 0 0
4301226348 0 0 0
4301226348 0 0 0
4301226361 0 0 0
4301226361 0 0 0
4301226374 0 0 0
4301226374 0 0 0
4301226387 0 0 0
4301226387 0 0 0
4301226400 0 0 0
4301226400 0 0 0
4301226413 0 0 0
4301226413 0 0 0
4301226426 0 0 0
4301226426 0 0 0
4301226439 0 0 0
4301226439 0 0 0
4301226452 0 0 0
4301226452 2018 0 1000
4301226465 17095 0 7000
4301226465 0 0 0
4301226478 20437 0 7000
4301226478 0 0 0
4301226491 0 0 0
4301226491 0 0 0
4301226504 0 0 0
4301226504 0 0 0
4301226517 0 0 0
4301226517 0 0 0
4301226530 0 0 0
4301226530 0 0 0
4301226543 0 0 0
4301226543 0 0 0
4301226556 0 0 0
4301226556 0 0 0
4301226569 0 0 0
4301226569 0 0 0
4301226582 0 0 0
4301226582 0 0 0
4301226595 0 0 0
4301226595 0 0 0
4301226608 0 0 0
4301226608 0 0 0
4301226621 0 0 0
4301226621 0 0 0
4301226634 0 0 0
4301226634 0 0 0
4301226647 0 0 0
4301226647 0 0 0
4301226660 0 0 0
4301226660 0 0 0
4301226673 0 0 0
4301226673 0 0 0
4301226686 0 0 0
4301226686 0 0 0
4301226699 0 0 0
4301226699 1944 0 1000
4301226712 0 0 0
4301226712 0 0 0
4301226725 7509 0 3000
4301226725 0 0 0
4301226738 23370 0 8000
4301226738 0 0 0
4301226751 0 0 0
4301226751 0 0 0
4301226764 0 0 0
4301226764 0 0 0
4301226777 0 0 0
4301226777 0 0 0
4301226790 0 0 0
4301226790 0 0 0
4301226803 0 0 0
4301226803 0 0 0
4301226816 0 0 0
4301226816 0 0 0
4301226829 0 0 0
4301226829 0 0 0
4301226842 0 0 0
4301226842 0 0 0
4301226855 0 0 0
4301226855 0 0 0
4301226868 0 0 0
4301226868 0 0 0
4301226881 0 0 0
4301226881 0 0 0
4301226894 0 0 0
4301226894 0 0 0
4301226907 0 0 0
4301226907 0 0 0
4301226920 0 0 0
4301226920 0 0 0
4301226933 0 0 0
4301226933 0 0 0
4301226946 0 0 0
4301226946 592 0 1000
4301226959 0 0 0
4301226959 1350 0 0
4301226972 0 0 0
4301226972 0 0 0
4301226985 2840 0 2000
4301226985 0 0 0
4301226998 22649 0 9000
4301226998 0 0 0
4301227011 0 0 0
4301227011 0 0 0
4301227024 0 0 0
4301227024 0 0 0
4301227037 0 0 0
4301227037 0 0 0
4301227050 0 0 0
4301227050 0 0 0
4301227063 0 0 0
4301227063 0 0 0
4301227076 0 0 0
4301227076 0 0 0
4301227089 0 0 0
4301227089 0 0 0
4301227102 0 0 0
4301227102 0 0 0
4301227115 0 0 0
4301227115 0 0 0
4301227128 0 0 0
4301227128 0 0 0
4301227141 0 0 0
4301227141 0 0 0
4301227154 0 0 0
4301227154 0 0 0
4301227167 0 0 0
4301227167 0 0 0
4301227180 0 0 0
4301227180 0 0 0
4301227193 0 0 0
4301227193 0 0 0
4301227206 0 0 0
4301227206 1951 0 1000
4301227219 0 0 0
4301227219 0 0 0
4301227232 0 0 0
4301227232 0 0 0
4301227245 1135 0 1000
4301227245 0 0 0
4301227258 20159 0 8000
4301227258 0 0 0
4301227271 0 0 0
4301227271 0 0 0
4301227284 0 0 0
4301227284 0 0 0
4301227297 0 0 0
4301227297 0 0 0
4301227310 0 0 0
4301227310 0 0 0
4301227323 0 0 0
4301227323 0 0 0
4301227336 0 0 0
4301227336 0 0 0
4301227349 0 0 0
4301227349 0 0 0
4301227362 0 0 0
4301227362 0 0 0
4301227375 0 0 0
4301227375 0 0 0
4301227388 0 0 0
4301227388 0 0 0
4301227401 0 0 0
4301227401 0 0 0
4301227414 0 0 0
4301227414 0 0 0
4301227427 0 0 0
4301227427 0 0 0
4301227440 0 0 0
4301227440 0 0 0
4301227453 0 0 0
4301227453 1933 0 1000
4301227466 0 0 0
4301227466 0 0 0
4301227479 0 0 0
4301227479 0 0 0
4301227492 0 0 0
4301227492 0 0 0
4301227505 2295 0 2000
4301227505 0 0 0
4301227518 15279 0 7000
4301227518 0 0 0
4301227531 0 0 0
4301227531 0 0 0
4301227544 0 0 0
4301227544 0 0 0
4301227557 0 0 0
4301227557 0 0 0
4301227570 0 0 0
4301227570 0 0 0
4301227583 0 0 0
4301227583 0 0 0
4301227596 0 0 0
4301227596 0 0 0
4301227609 0 0 0
4301227609 0 0 0
4301227622 0 0 0
4301227622 0 0 0
4301227635 0 0 0
4301227635 0 0 0
4301227648 0 0 0
4301227648 0 0 0
4301227661 0 0 0
4301227661 0 0 0
4301227674 0 0 0
4301227674 0 0 0
4301227687 0 0 0
4301227687 0 0 0
4301227700 0 0 0
4301227700 1864 0 1000
4301227713 0 0 0
4301227713 0 0 0
4301227726 0 0 0
4301227726 0 0 0
4301227739 0 0 0
4301227739 0 0 0
4301227752 0 0 0
4301227752 0 0 0
4301227765 6136 0 3000
4301227765 0 0 0
4301227778 8256 0 3000
4301227778 0 0 0
4301227791 0 0 0
4301227791 0 0 0
4301227804 0 0 0
4301227804 0 0 0
4301227817 0 0 0
4301227817 0 0 0
4301227830 0 0 0
4301227830 0 0 0
4301227843 0 0 0
4301227843 0 0 0
4301227856 0 0 0
4301227856 0 0 0
4301227869 0 0 0
4301227869 0 0 0
4301227882 0 0 0
4301227882 0 0 0
4301227895 0 0 0
4301227895 0 0 0
4301227908 0 0 0
4301227908 0 0 0
4301227921 0 0 0
4301227921 0 0 0
4301227934 0 0 0
4301227934 0 0 0
4301227947 0 0 0
4301227947 0 0 0
4301227960 0 0 0
4301227960 1849 0 1000
4301227973 0 0 0
4301227973 0 0 0
4301227986 0 0 0
4301227986 0 0 0
4301227999 0 0 0
4301227999 0 0 0
4301228012 0 0 0
4301228012 0 0 0
4301228025 11933 0 6000
4301228025 0 0 0
4301228038 0 0 0
4301228038 0 0 0
4301228051 0 0 0
4301228051 0 0 0
4301228064 0 0 0
4301228064 0 0 0
4301228077 0 0 0
4301228077 0 0 0
4301228090 0 0 0
4301228090 0 0 0
4301228103 0 0 0
4301228103 0 0 0
4301228116 0 0 0
4301228116 0 0 0
4301228129 0 0 0
4301228129 0 0 0
4301228142 0 0 0
4301228142 0 0 0
4301228155 0 0 0
4301228155 0 0 0
4301228168 0 0 0
4301228168 0 0 0
4301228181 0 0 0
4301228181 0 0 0
4301228194 0 0 0
4301228194 0 0 0
4301228207 0 0 0
4301228207 1861 0 0
4301228220 0 0 0
4301228220 0 0 0
4301228233 0 0 0
4301228233 0 0 0
4301228246 0 0 0
4301228246 0 0 0
4301228259 0 0 0
4301228259 0 0 0
4301228272 0 0 0
4301228272 0 0 0
4301228285 9944 0 5000
4301228285 0 0 0
4301228298 0 0 0
4301228298 0 0 0
4301228311 0 0 0
4301228311 0 0 0
4301228324 0 0 0
4301228324 0 0 0
4301228337 0 0 0
4301228337 0 0 0
4301228350 0 0 0
4301228350 0 0 0
4301228363 0 0 0
4301228363 0 0 0
4301228376 0 0 0
4301228376 0 0 0
4301228389 0 0 0
4301228389 0 0 0
4301228402 0 0 0
4301228402 0 0 0
4301228415 0 0 0
4301228415 0 0 0
4301228428 0 0 0
4301228428 0 0 0
4301228441 0 0 0
4301228441 0 0 0
4301228454 0 0 0
4301228454 1867 0 1000
4301228467 0 0 0
4301228467 0 0 0
4301228480 0 0 0
4301228480 0 0 0
4301228493 0 0 0
4301228493 0 0 0
4301228506 0 0 0
4301228506 0 0 0
4301228519 0 0 0
4301228519 0 0 0
4301228532 3878 0 3000
4301228532 0 0 0
4301228545 4234 0 2000
4301228545 0 0 0
4301228558 0 0 0
4301228558 0 0 0
4301228571 0 0 0
4301228571 0 0 0
4301228584 0 0 0
4301228584 0 0 0
4301228597 0 0 0
4301228597 0 0 0
4301228610 0 0 0
4301228610 0 0 0
4301228623 0 0 0
4301228623 0 0 0
4301228636 0 0 0
4301228636 0 0 0
4301228649 0 0 0
4301228649 0 0 0
4301228662 0 0 0
4301228662 0 0 0
4301228675 0 0 0
4301228675 0 0 0
4301228688 0 0 0
4301228688 0 0 0
4301228701 0 0 0
4301228701 0 0 0
4301228714 0 0 0
4301228714 1793 0 1000
4301228727 0 0 0
4301228727 0 0 0
4301228740 0 0 0
4301228740 0 0 0
4301228753 0 0 0
4301228753 0 0 0
4301228766 0 0 0
4301228766 0 0 0
4301228779 0 0 0
4301228779 0 0 0
4301228792 6686 0 4000
4301228792 0 0 0
4301228805 0 0 0
4301228805 0 0 0
4301228818 0 0 0
4301228818 0 0 0
4301228831 0 0 0
4301228831 0 0 0
4301228844 0 0 0
4301228844 0 0 0
4301228857 0 0 0
4301228857 0 0 0
4301228870 0 0 0
4301228870 0 0 0
4301228883 0 0 0
4301228883 0 0 0
4301228896 0 0 0
4301228896 0 0 0
4301228909 0 0 0
4301228909 0 0 0
4301228922 0 0 0
4301228922 0 0 0
4301228935 0 0 0
4301228935 0 0 0
4301228948 0 0 0
4301228948 0 0 0
4301228961 0 0 0
4301228961 1841 0 1000
4301228974 0 0 0
4301228974 0 0 0
4301228987 0 0 0
4301228987 0 0 0
4301229000 0 0 0
4301229000 0 0 0
4301229013 0 0 0
4301229013 0 0 0
4301229026 0 0 0
4301229026 0 0 0
4301229039 1173 0 1000
4301229039 0 0 0
4301229052 4351 0 2000
4301229052 0 0 0
4301229065 0 0 0
4301229065 0 0 0
4301229078 0 0 0
4301229078 0 0 0
4301229091 0 0 0
4301229091 0 0 0
4301229104 0 0 0
4301229104 0 0 0
4301229117 0 0 0
4301229117 0 0 0
4301229130 0 0 0
4301229130 0 0 0
4301229143 0 0 0
4301229143 0 0 0
4301229156 0 0 0
4301229156 0 0 0
4301229169 0 0 0
4301229169 0 0 0
4301229182 0 0 0
4301229182 0 0 0
4301229195 0 0 0
4301229195 0 0 0
4301229208 0 0 0
4301229208 1772 0 1000
4301229221 0 0 0
4301229221 0 0 0
4301229234 0 0 0
4301229234 0 0 0
4301229247 0 0 0
4301229247 0 0 0
4301229260 0 0 0
4301229260 0 0 0
4301229273 0 0 0
4301229273 0 0 0
4301229286 0 0 0
4301229286 0 0 0
4301229299 4633 0 4000
4301229299 0 0 0
4301229312 0 0 0
4301229312 0 0 0
