4301231342 9428 0 4000
4301231355 0 0 0
4301231368 0 0 0
4301231381 0 0 0
4301231394 0 0 0
4301231407 0 0 0
4301231420 0 0 0
4301231433 0 0 0
4301231446 0 0 0
4301231459 0 0 0
4301231472 0 0 0
4301231485 0 0 0
4301231498 0 0 0
4301231511 0 0 0
4301231524 0 0 0
4301231537 0 0 0
4301231550 0 0 0
4301231563 0 0 0
4301231576 0 0 0
4301231589 7425 0 3000
4301231602 0 0 0
4301231615 0 0 0
4301231628 0 0 0
4301231641 0 0 0
4301231654 0 0 0
4301231667 0 0 0
4301231680 0 0 0
4301231693 0 0 0
4301231706 0 0 0
4301231719 0 0 0
4301231732 0 0 0
4301231745 0 0 0
4301231758 0 0 0
4301231771 0 0 0
4301231784 0 0 0
4301231797 0 0 0
4301231810 0 0 0
4301231823 0 0 0
4301231836 993 0 1000
4301231849 5054 0 1000
4301231862 0 0 0
4301231875 0 0 0
4301231888 0 0 0
4301231901 0 0 0
4301231914 0 0 0
4301231927 0 0 0
4301231940 0 0 0
4301231953 0 0 0
4301231966 0 0 0
4301231979 0 0 0
4301231992 0 0 0
4301232005 0 0 0
4301232018 0 0 0
4301232031 0 0 0
4301232044 0 0 0
4301232057 0 0 0
4301232070 0 0 0
4301232083 0 0 0
4301232096 5055 0 2000
4301232109 0 0 0
4301232122 0 0 0
4301232135 0 0 0
4301232148 0 0 0
4301232161 0 0 0
4301232174 0 0 0
4301232187 0 0 0
4301232200 0 0 0
4301232213 0 0 0
4301232226 0 0 0
4301232239 0 0 0
4301232252 0 0 0
4301232265 0 0 0
4301232278 0 0 0
4301232291 0 0 0
4301232304 0 0 0
4301232317 0 0 0
4301232330 0 0 0
4301232343 4100 0 2000
4301232356 0 0 0
4301232369 0 0 0
4301232382 0 0 0
4301232395 0 0 0
4301232408 0 0 0
4301232421 0 0 0
4301232434 0 0 0
4301232447 0 0 0
4301232460 0 0 0
4301232473 0 0 0
4301232486 0 0 0
4301232499 0 0 0
4301232512 0 0 0
4301232525 0 0 0
4301232538 0 0 0
4301232551 0 0 0
4301232564 0 0 0
4301232577 0 0 0
4301232590 0 0 0
4301232603 3438 0 1000
4301232616 0 0 0
4301232629 0 0 0
4301232642 0 0 0
4301232655 0 0 0
4301232668 0 0 0
4301232681 0 0 0
4301232694 0 0 0
4301232707 0 0 0
4301232720 0 0 0
4301232733 0 0 0
4301232746 0 0 0
4301232759 0 0 0
4301232772 0 0 0
4301232785 0 0 0
4301232798 0 0 0
4301232811 0 0 0
4301232824 0 0 0
4301232837 0 0 0
4301232850 2807 0 2000
4301232863 0 0 0
4301232876 0 0 0
4301232889 0 0 0
4301232902 0 0 0
4301232915 0 0 0
4301232928 0 0 0
4301232941 0 0 0
4301232954 0 0 0
4301232967 0 0 0
4301232980 0 0 0
4301232993 0 0 0
4301233006 0 0 0
4301233019 0 0 0
4301233032 0 0 0
4301233045 0 0 0
4301233058 0 0 0
4301233071 0 0 0
4301233084 0 0 0
4301233097 2315 0 1000
4301233110 0 0 0
4301233123 0 0 0
4301233136 0 0 0
4301233149 0 0 0
4301233162 0 0 0
4301233175 0 0 0
4301233188 0 0 0
4301233201 0 0 0
4301233214 0 0 0
4301233227 0 0 0
4301233240 0 0 0
4301233253 0 0 0
4301233266 0 0 0
4301233279 0 0 0
4301233292 0 0 0
4301233305 0 0 0
4301233318 0 0 0
4301233331 0 0 0
4301233344 0 0 0
4301233357 1874 0 1000
4301233370 0 0 0
4301233383 0 0 0
4301233396 0 0 0
4301233409 0 0 0
4301233422 0 0 0
4301233435 0 0 0
4301233448 0 0 0
4301233461 0 0 0
4301233474 0 0 0
4301233487 0 0 0
4301233500 0 0 0
4301233513 0 0 0
4301233526 0 0 0
4301233539 0 0 0
4301233552 0 0 0
4301233565 0 0 0
4301233578 0 0 0
4301233591 0 0 0
4301233604 1602 0 1000
4301233617 0 0 0
4301233630 0 0 0
4301233643 0 0 0
4301233656 0 0 0
4301233669 0 0 0
4301233682 0 0 0
4301233695 0 0 0
4301233708 0 0 0
4301233721 0 0 0
4301233734 0 0 0
4301233747 0 0 0
4301233760 0 0 0
4301233773 0 0 0
4301233786 0 0 0
4301233799 0 0 0
4301233812 0 0 0
4301233825 0 0 0
4301233838 0 0 0
4301233851 1252 0 0
4301233864 0 0 0
4301233877 0 0 0
4301233890 0 0 0
4301233903 0 0 0
4301233916 0 0 0
4301233929 0 0 0
4301233942 0 0 0
4301233955 0 0 0
4301233968 0 0 0
4301233981 0 0 0
4301233994 0 0 0
4301234007 0 0 0
4301234020 0 0 0
4301234033 0 0 0
4301234046 0 0 0
4301234059 0 0 0
4301234072 0 0 0
4301234085 0 0 0
4301234098 198 0 1000
4301234111 784 0 0
4301234124 0 0 0
4301234137 0 0 0
4301234150 0 0 0
4301234163 0 0 0
4301234176 0 0 0
4301234189 0 0 0
4301234202 0 0 0
4301234215 0 0 0
4301234228 0 0 0
4301234241 0 0 0
4301234254 0 0 0
4301234267 0 0 0
4301234280 0 0 0
4301234293 0 0 0
4301234306 0 0 0
4301234319 0 0 0
4301234332 0 0 0
4301234345 0 0 0
4301234358 897 0 1000
4301234371 0 0 0
4301234384 0 0 0
4301234397 0 0 0
4301234410 0 0 0
4301234423 0 0 0
4301234436 0 0 0
4301234449 0 0 0
4301234462 0 0 0
4301234475 0 0 0
4301234488 0 0 0
4301234501 0 0 0
4301234514 0 0 0
4301234527 0 0 0
4301234540 0 0 0
4301234553 0 0 0
4301234566 0 0 0
4301234579 0 0 0
4301234592 0 0 0
4301234605 721 0 0
4301234618 0 0 0
4301234631 0 0 0
